price,model_year,model,condition,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,date_posted,days_listed
15808,2017.0,honda accord,excellent,4.0,gas,46192.0,automatic,sedan,silver,,2019-03-15,32
9995,,ram 2500,excellent,8.0,gas,109669.0,automatic,truck,,1.0,2019-03-26,21
8990,2008.0,chevrolet silverado 1500,good,8.0,gas,180915.0,automatic,truck,grey,1.0,2018-09-11,157
8000,2001.0,ram 2500,fair,,diesel,235000.0,automatic,truck,black,1.0,2018-12-22,51
3300,2009.0,subaru forester,good,4.0,gas,294000.0,automatic,SUV,silver,,2019-03-11,56
25995,2015.0,ram 1500,good,6.0,diesel,156276.0,automatic,truck,white,1.0,2019-04-15,49
5200,2012.0,honda civic,good,4.0,gas,,automatic,sedan,black,,2018-05-31,64
7000,2013.0,dodge grand caravan,good,6.0,gas,145000.0,automatic,mini-van,silver,,2018-07-14,68
6950,2013.0,nissan altima,excellent,4.0,gas,158786.0,automatic,sedan,grey,,2019-03-20,37
6690,2007.0,ford mustang,excellent,6.0,gas,130488.0,automatic,coupe,grey,,2018-05-26,19
18000,2018.0,subaru forester,excellent,4.0,gas,20000.0,automatic,SUV,red,1.0,2018-11-04,103
14995,2012.0,chevrolet silverado 1500,good,8.0,gas,111079.0,automatic,truck,black,1.0,2018-08-01,41
18500,2012.0,chevrolet silverado,excellent,,gas,107000.0,automatic,truck,,1.0,2018-07-17,33
3250,1999.0,chevrolet trailblazer,excellent,6.0,gas,135000.0,automatic,SUV,white,1.0,2018-10-27,142
44990,2018.0,gmc sierra 1500,like new,8.0,gas,5500.0,automatic,truck,red,1.0,2018-12-31,11
6991,2014.0,chrysler 200,excellent,,gas,69339.0,automatic,convertible,black,,2018-06-29,17
7995,2013.0,ford escape,excellent,4.0,gas,113000.0,automatic,SUV,silver,1.0,2018-05-28,37
7400,2014.0,hyundai elantra,excellent,4.0,gas,95633.0,automatic,sedan,,,2018-12-31,72
4500,2005.0,chevrolet trailblazer,good,6.0,gas,143457.0,automatic,SUV,grey,1.0,2018-08-10,41
4500,2001.0,chevrolet tahoe,good,8.0,gas,192000.0,automatic,SUV,white,1.0,2019-04-09,31
15600,2011.0,chevrolet silverado 1500,good,8.0,gas,104180.0,automatic,pickup,blue,1.0,2018-06-09,53
26900,2014.0,gmc sierra 1500,excellent,8.0,gas,0.0,automatic,truck,silver,1.0,2018-10-17,17
12500,2012.0,honda pilot,good,6.0,gas,68000.0,automatic,SUV,,,2018-09-19,12
7377,2011.0,honda accord,good,4.0,gas,126047.0,automatic,sedan,grey,,2018-11-30,31
2000,1994.0,ford f-150,good,8.0,gas,,automatic,pickup,black,1.0,2018-11-01,7
3995,2004.0,ford focus,excellent,4.0,gas,92103.0,automatic,sedan,brown,,2018-11-05,97
9650,2009.0,honda cr-v,good,4.0,gas,,automatic,SUV,blue,1.0,2019-04-18,10
8995,2013.0,ford expedition,excellent,8.0,gas,172000.0,automatic,SUV,,1.0,2018-07-04,27
10295,2012.0,honda odyssey,excellent,6.0,gas,,automatic,mini-van,grey,,2018-10-07,10
5495,2003.0,jeep grand cherokee laredo,excellent,6.0,gas,137943.0,automatic,SUV,silver,1.0,2019-02-12,20
3700,2005.0,subaru outback,good,4.0,gas,81960.0,automatic,wagon,,1.0,2018-12-12,50
5990,2010.0,hyundai sonata,excellent,4.0,gas,89810.0,automatic,sedan,,,2018-12-02,12
21000,2015.0,dodge charger,like new,6.0,gas,37100.0,automatic,sedan,red,1.0,2018-09-04,28
5500,2010.0,toyota camry le,good,4.0,gas,154000.0,automatic,sedan,white,,2019-02-02,51
7988,2009.0,ford edge,good,6.0,gas,131507.0,automatic,SUV,,1.0,2019-01-03,23
24000,2016.0,gmc sierra 1500,excellent,,gas,70000.0,automatic,pickup,black,1.0,2018-12-16,50
19500,2013.0,ford f-150,excellent,6.0,gas,106831.0,automatic,truck,red,1.0,2018-12-03,44
23000,2017.0,chevrolet camaro lt coupe 2d,good,,gas,28341.0,other,coupe,silver,,2018-12-23,38
9400,2013.0,honda cr-v,excellent,4.0,gas,155968.0,automatic,SUV,silver,1.0,2018-12-31,18
13490,2016.0,chrysler 300,good,6.0,gas,77983.0,automatic,sedan,grey,,2018-06-22,11
24990,2006.0,ford f-350 sd,good,8.0,gas,65603.0,automatic,truck,red,1.0,2018-06-11,40
6995,,hyundai elantra,good,4.0,gas,,automatic,sedan,black,,2018-05-28,30
49900,2017.0,cadillac escalade,excellent,8.0,gas,31646.0,automatic,SUV,black,1.0,2018-11-30,22
4650,2001.0,honda accord,like new,6.0,gas,,automatic,coupe,custom,,2018-09-30,28
5295,2008.0,honda cr-v,good,4.0,gas,188620.0,automatic,SUV,white,1.0,2018-10-14,5
4995,2009.0,nissan murano,good,6.0,gas,205081.0,automatic,wagon,black,,2018-05-12,29
12000,2004.0,jeep wrangler,good,6.0,gas,116306.0,automatic,offroad,red,1.0,2019-03-08,111
18995,2011.0,toyota tacoma,excellent,6.0,gas,,automatic,truck,blue,1.0,2018-11-27,7
21400,2013.0,ford f150 supercrew cab xlt,good,6.0,gas,89987.0,other,pickup,black,1.0,2018-11-26,59
9500,2010.0,subaru outback,excellent,4.0,gas,115024.0,automatic,SUV,,1.0,2019-03-13,78
3500,2006.0,ford f-150,good,6.0,gas,270157.0,automatic,pickup,red,1.0,2018-06-24,56
15500,2009.0,toyota tundra,good,,gas,89350.0,automatic,pickup,grey,1.0,2019-04-11,25
14000,2011.0,dodge dakota,excellent,8.0,gas,,automatic,truck,green,1.0,2018-08-27,91
8200,2014.0,toyota camry,excellent,4.0,gas,105457.0,automatic,coupe,silver,,2019-04-17,31
5900,,toyota 4runner,good,,gas,126388.0,automatic,SUV,silver,1.0,2018-08-09,27
8995,2017.0,hyundai elantra,excellent,4.0,gas,21558.0,automatic,sedan,blue,,2018-12-22,76
4915,2007.0,ford edge,excellent,6.0,gas,161749.0,automatic,SUV,,,2019-03-10,29
5000,2009.0,nissan murano,like new,6.0,gas,123213.0,automatic,SUV,silver,1.0,2018-11-29,11
3495,2006.0,toyota corolla,excellent,4.0,gas,85513.0,automatic,sedan,grey,,2018-06-15,12
11872,2014.0,hyundai sonata,excellent,4.0,gas,69500.0,automatic,sedan,black,,2018-08-12,38
8995,2014.0,chrysler town & country,excellent,6.0,gas,121436.0,automatic,van,silver,,2018-08-27,38
9900,2016.0,toyota camry,excellent,4.0,gas,126000.0,automatic,sedan,grey,,2019-04-13,13
2300,2007.0,ford focus,good,4.0,gas,119000.0,manual,hatchback,red,,2018-08-29,59
8995,,chevrolet silverado 1500,excellent,8.0,gas,119726.0,automatic,truck,grey,1.0,2019-03-18,27
8000,2005.0,gmc sierra,fair,,gas,98931.0,automatic,pickup,blue,1.0,2018-08-02,12
4000,2010.0,hyundai sonata,excellent,4.0,gas,143000.0,automatic,sedan,silver,,2019-04-06,23
11500,2018.0,hyundai sonata,excellent,4.0,gas,55000.0,automatic,sedan,white,,2018-11-19,18
7595,2007.0,nissan murano,excellent,6.0,gas,91000.0,automatic,SUV,silver,1.0,2018-06-17,30
9997,2011.0,gmc acadia,like new,6.0,gas,146149.0,automatic,SUV,white,1.0,2019-03-16,20
7995,2010.0,toyota prius,excellent,4.0,hybrid,140035.0,automatic,sedan,,,2019-03-14,25
11500,2012.0,chevrolet equinox,good,4.0,gas,81000.0,automatic,SUV,black,1.0,2019-01-04,21
6495,2010.0,ford escape,excellent,6.0,gas,127000.0,automatic,SUV,,1.0,2018-07-27,7
11950,2013.0,honda accord,excellent,4.0,gas,86650.0,automatic,sedan,white,,2018-11-22,39
7000,2004.0,ford f-150,good,8.0,gas,,automatic,truck,black,1.0,2019-03-17,4
4495,2008.0,volkswagen jetta,like new,5.0,gas,119242.0,automatic,sedan,blue,,2018-09-04,7
10495,2011.0,toyota rav4,excellent,4.0,gas,119857.0,automatic,SUV,silver,1.0,2018-07-06,50
6500,2012.0,ford focus,excellent,4.0,gas,81662.0,automatic,sedan,grey,,2018-09-22,7
23990,2014.0,gmc sierra 1500,excellent,8.0,gas,61944.0,automatic,truck,,,2019-04-06,67
4000,2003.0,ford explorer,excellent,6.0,gas,166513.0,automatic,SUV,white,1.0,2018-10-03,56
19995,2013.0,ford f150,like new,8.0,gas,137784.0,automatic,pickup,silver,1.0,2018-11-01,78
5999,2011.0,honda civic lx,excellent,4.0,gas,128575.0,manual,sedan,black,,2019-04-14,51
5995,2014.0,nissan sentra,good,4.0,gas,,automatic,sedan,,,2019-01-21,96
9500,2014.0,toyota corolla,excellent,4.0,gas,74115.0,automatic,sedan,grey,,2019-02-13,19
2450,2002.0,toyota camry,good,4.0,gas,327000.0,automatic,sedan,silver,,2019-03-17,47
12500,2007.0,chevrolet silverado,good,8.0,gas,118000.0,automatic,truck,white,1.0,2018-05-09,35
7995,2014.0,kia soul,excellent,4.0,gas,,manual,wagon,grey,,2019-03-04,64
12995,2013.0,nissan rogue,excellent,4.0,gas,46150.0,automatic,wagon,,1.0,2018-09-01,75
3500,1999.0,ford f350 super duty,fair,8.0,diesel,230000.0,automatic,truck,,1.0,2018-05-04,58
9995,2010.0,honda pilot,excellent,6.0,gas,131000.0,automatic,SUV,,1.0,2018-12-12,45
15990,2012.0,ford f-250 sd,good,8.0,gas,113419.0,automatic,truck,white,1.0,2018-09-30,30
12000,2003.0,ram 2500,good,6.0,diesel,270000.0,manual,pickup,red,1.0,2018-08-22,15
3200,2006.0,chevrolet trailblazer,good,6.0,gas,200000.0,automatic,SUV,,1.0,2018-06-19,40
6990,2008.0,toyota tundra,good,8.0,gas,,automatic,truck,,,2018-10-13,38
16500,2013.0,subaru outback,excellent,4.0,gas,,automatic,SUV,grey,1.0,2018-10-23,11
7495,2013.0,chevrolet impala,excellent,6.0,gas,129000.0,automatic,sedan,,,2019-01-27,8
12500,2006.0,gmc sierra,good,8.0,gas,128000.0,automatic,truck,red,1.0,2018-07-29,4
5999,2012.0,nissan altima,excellent,4.0,gas,99000.0,automatic,sedan,black,,2018-12-27,28
2000,2004.0,subaru outback,good,4.0,gas,,automatic,wagon,white,1.0,2018-06-24,79
4497,,hyundai elantra,good,4.0,gas,137916.0,other,sedan,,,2018-12-26,36
13500,2007.0,jeep wrangler,like new,,gas,112300.0,manual,SUV,,1.0,2019-03-26,70
16500,2014.0,honda cr-v,excellent,4.0,gas,30073.0,automatic,SUV,white,,2018-08-03,23
29780,2016.0,jeep wrangler,excellent,6.0,gas,21000.0,automatic,SUV,black,1.0,2018-06-24,13
35360,,ram 1500,excellent,8.0,gas,15165.0,automatic,truck,red,1.0,2019-02-17,30
4995,2006.0,ford f-250,good,8.0,gas,204084.0,automatic,truck,orange,,2019-01-19,12
3744,,toyota camry le,excellent,4.0,gas,100581.0,automatic,sedan,silver,,2018-12-15,62
14950,2000.0,ford f350,excellent,8.0,diesel,203500.0,automatic,truck,,1.0,2019-03-19,91
4200,2004.0,ford f250 super duty,fair,8.0,gas,38100.0,automatic,truck,,1.0,2018-08-23,31
2599,2016.0,hyundai elantra,like new,,gas,57029.0,automatic,sedan,blue,,2019-03-05,42
4500,2007.0,honda accord,good,6.0,gas,120331.0,automatic,sedan,blue,,2019-01-16,25
4500,2011.0,nissan versa,good,4.0,gas,101000.0,automatic,sedan,,,2019-01-19,34
4500,2010.0,hyundai elantra,good,4.0,gas,135373.0,manual,hatchback,,1.0,2019-03-11,37
2200,,honda accord,excellent,4.0,gas,205000.0,automatic,sedan,silver,,2018-05-31,38
21900,,nissan frontier crew cab sv,good,6.0,gas,27576.0,other,pickup,white,1.0,2018-11-26,10
6995,1986.0,chevrolet corvette,excellent,8.0,gas,131601.0,automatic,coupe,black,,2019-04-08,62
3450,2008.0,ford taurus,good,6.0,gas,176604.0,automatic,sedan,white,1.0,2018-07-15,32
1700,2005.0,chrysler town & country,excellent,6.0,gas,,automatic,mini-van,white,,2019-03-08,11
10499,2017.0,chevrolet cruze,good,4.0,gas,53601.0,automatic,sedan,black,,2019-01-13,48
6900,2008.0,honda accord,good,4.0,gas,173908.0,automatic,sedan,red,,2019-04-09,21
22899,2015.0,ford f-150,like new,8.0,gas,97000.0,automatic,truck,white,1.0,2019-01-10,32
33900,2017.0,chevrolet silverado 1500,excellent,,gas,49171.0,automatic,truck,silver,1.0,2019-04-17,10
12000,2017.0,chevrolet cruze,like new,4.0,gas,30256.0,automatic,hatchback,white,1.0,2019-03-21,18
22000,2014.0,toyota 4runner,excellent,6.0,gas,124853.0,automatic,SUV,red,1.0,2018-12-22,20
6000,2004.0,ram 2500,good,8.0,gas,83000.0,automatic,pickup,silver,1.0,2019-01-26,67
12995,2010.0,chevrolet suburban,excellent,8.0,gas,131009.0,automatic,SUV,silver,1.0,2018-05-18,96
12500,2017.0,ford fusion se,excellent,4.0,gas,44515.0,automatic,sedan,grey,,2018-11-14,58
27995,,chevrolet silverado,excellent,8.0,diesel,97300.0,automatic,truck,brown,1.0,2019-01-08,77
6900,2012.0,chrysler 200,excellent,4.0,gas,,automatic,sedan,white,,2019-01-02,31
3750,2004.0,honda cr-v,good,4.0,gas,218757.0,automatic,SUV,,1.0,2019-04-02,51
3500,2006.0,honda civic,excellent,4.0,gas,169740.0,automatic,sedan,,,2018-05-22,37
28564,2015.0,ford f-250 sd,good,8.0,gas,69823.0,automatic,truck,red,1.0,2018-07-14,48
15600,2016.0,subaru outback,excellent,4.0,gas,106700.0,automatic,wagon,black,1.0,2018-05-08,40
15995,2013.0,ford f-150,excellent,8.0,gas,,automatic,truck,,1.0,2018-05-21,31
6995,2003.0,toyota 4runner,excellent,8.0,gas,,automatic,SUV,blue,,2018-08-30,41
14995,2013.0,honda cr-v,good,4.0,gas,72200.0,automatic,wagon,,,2018-05-28,53
13195,2011.0,ford f-150,good,6.0,gas,,other,truck,white,1.0,2019-03-11,25
9495,2012.0,gmc acadia,good,6.0,gas,133497.0,automatic,SUV,white,,2019-01-18,12
2000,1999.0,toyota camry,good,4.0,gas,202000.0,automatic,sedan,blue,,2018-08-16,5
19900,2015.0,jeep grand cherokee,good,,gas,,automatic,wagon,,1.0,2019-01-08,50
33950,2017.0,ford f150,like new,8.0,gas,22200.0,automatic,truck,blue,1.0,2018-09-13,50
12997,,ford econoline,excellent,8.0,gas,,automatic,van,white,,2018-10-16,36
16995,2017.0,honda civic,good,4.0,gas,56000.0,automatic,hatchback,black,,2018-09-21,32
20500,,nissan frontier crew cab sv,good,6.0,gas,25523.0,other,pickup,,,2018-06-13,19
3300,2004.0,acura tl,good,6.0,gas,189000.0,automatic,sedan,,,2018-05-26,46
23999,2017.0,ram 1500,excellent,8.0,gas,64000.0,automatic,pickup,blue,1.0,2018-06-22,53
2000,2003.0,nissan altima,good,4.0,gas,150300.0,automatic,sedan,brown,,2019-04-03,55
2990,2005.0,hyundai santa fe,good,6.0,gas,122000.0,automatic,SUV,,1.0,2018-12-02,20
7995,2013.0,hyundai sonata,excellent,4.0,gas,128849.0,automatic,sedan,black,,2018-09-05,74
4600,2005.0,toyota highlander,excellent,6.0,gas,150000.0,automatic,SUV,silver,,2019-02-08,25
4900,2007.0,ford explorer,excellent,6.0,gas,128000.0,automatic,SUV,brown,1.0,2018-11-07,19
3450,2004.0,chevrolet silverado 1500,good,8.0,gas,155.0,automatic,pickup,white,,2019-04-09,28
7990,2011.0,ford escape,excellent,6.0,gas,104000.0,automatic,SUV,grey,,2019-04-15,64
4995,2002.0,honda civic,good,4.0,gas,116666.0,automatic,sedan,custom,,2018-05-01,69
8700,,nissan altima,good,4.0,gas,40233.0,automatic,sedan,blue,,2018-08-08,34
16800,2011.0,ford f250 super duty,like new,8.0,diesel,83500.0,automatic,truck,,1.0,2018-08-10,51
16000,1999.0,chevrolet corvette,excellent,,gas,,manual,coupe,red,,2019-02-09,141
7997,2009.0,gmc yukon,excellent,8.0,gas,0.0,automatic,SUV,white,1.0,2019-01-28,27
4800,2004.0,toyota sienna,excellent,6.0,gas,143000.0,automatic,van,silver,,2018-06-02,17
16900,2012.0,ford f-150,good,8.0,gas,131000.0,automatic,truck,white,1.0,2018-10-12,35
4500,2001.0,ford f-250 super duty,good,10.0,gas,,automatic,pickup,white,1.0,2019-02-19,21
8800,2011.0,hyundai santa fe,good,4.0,gas,,automatic,SUV,,,2018-06-02,19
2400,2005.0,chevrolet silverado,good,8.0,gas,,automatic,pickup,black,1.0,2019-01-16,25
46665,2018.0,chevrolet silverado 1500,excellent,8.0,gas,8584.0,automatic,truck,grey,1.0,2018-10-31,18
2800,2006.0,honda pilot,good,6.0,gas,174000.0,automatic,SUV,blue,1.0,2019-02-22,68
30000,2014.0,jeep wrangler unlimited,excellent,6.0,gas,74000.0,automatic,offroad,grey,1.0,2018-11-13,31
10500,1997.0,jeep wrangler,good,,gas,151000.0,manual,SUV,,1.0,2018-05-31,7
7500,2015.0,chevrolet traverse,good,6.0,gas,73328.0,automatic,SUV,blue,,2018-12-14,55
26000,2013.0,ford f150,like new,6.0,gas,39536.0,automatic,truck,white,1.0,2019-03-05,97
2000,2006.0,ford focus,good,4.0,gas,200000.0,automatic,sedan,silver,,2018-10-09,4
750,1985.0,toyota camry,excellent,4.0,gas,120.0,automatic,sedan,blue,,2018-05-19,78
4595,2006.0,volkswagen jetta,good,4.0,gas,180300.0,manual,sedan,,1.0,2018-08-22,46
29995,,ram 2500,excellent,8.0,gas,,automatic,pickup,white,1.0,2018-05-15,40
5000,2007.0,volkswagen passat,good,4.0,gas,206751.0,automatic,sedan,white,,2018-06-10,90
5450,2009.0,ford f-150,good,8.0,gas,,automatic,truck,white,1.0,2018-12-24,53
11995,2003.0,ford f-250 sd,excellent,8.0,gas,168254.0,automatic,truck,blue,1.0,2019-03-09,57
15900,2004.0,ford f-350 sd,excellent,8.0,diesel,152000.0,automatic,truck,brown,1.0,2018-11-18,43
4200,2007.0,nissan altima,excellent,4.0,gas,94000.0,automatic,sedan,,,2018-06-18,30
9500,2012.0,ram 3500,fair,6.0,diesel,,automatic,pickup,silver,1.0,2018-07-01,11
10900,2007.0,ford f-150,like new,8.0,gas,183000.0,automatic,truck,white,1.0,2019-01-24,30
6500,2006.0,ford ranger,excellent,6.0,gas,,automatic,pickup,silver,1.0,2018-07-01,85
12995,2012.0,chevrolet camaro,excellent,6.0,gas,128000.0,manual,coupe,white,,2018-05-12,34
11900,2007.0,ford f-150,excellent,8.0,gas,73000.0,automatic,truck,custom,1.0,2019-01-15,12
13400,2007.0,jeep wrangler,excellent,6.0,gas,82954.0,manual,offroad,red,1.0,2019-02-09,69
26900,2005.0,chevrolet corvette,good,8.0,gas,9435.0,automatic,convertible,,,2018-11-30,45
9850,2012.0,jeep liberty,excellent,6.0,gas,,automatic,SUV,white,1.0,2018-05-27,33
30988,2017.0,ford f-150,excellent,6.0,gas,56105.0,automatic,truck,white,1.0,2018-08-28,22
20200,2018.0,nissan frontier crew cab sv,good,6.0,gas,49596.0,other,pickup,black,1.0,2018-12-02,73
5300,2002.0,ford explorer,excellent,,gas,107717.0,automatic,SUV,silver,1.0,2018-12-28,61
17500,2016.0,toyota tacoma,excellent,4.0,gas,,automatic,truck,white,,2018-11-17,39
38488,2018.0,ford f250,like new,8.0,gas,29000.0,automatic,truck,silver,1.0,2018-10-21,34
3750,2003.0,chevrolet trailblazer,excellent,6.0,gas,194000.0,automatic,SUV,custom,1.0,2018-09-22,10
10995,2017.0,hyundai elantra,excellent,4.0,gas,,manual,sedan,blue,,2018-12-16,38
6500,,ford escape,good,4.0,gas,156500.0,automatic,SUV,grey,,2019-03-04,8
17490,2016.0,ford econoline,good,10.0,gas,122637.0,automatic,truck,yellow,,2018-12-07,81
7499,2007.0,toyota highlander,excellent,6.0,gas,172678.0,automatic,SUV,,,2018-10-22,45
18399,2017.0,honda accord,excellent,4.0,gas,25609.0,automatic,sedan,custom,,2018-09-22,46
7995,2006.0,chevrolet silverado 1500,excellent,8.0,gas,155500.0,automatic,truck,custom,1.0,2018-11-19,12
4850,2010.0,honda civic,excellent,,gas,106000.0,automatic,coupe,black,,2018-11-26,27
49750,2016.0,ram 3500,excellent,6.0,diesel,47020.0,automatic,truck,silver,1.0,2019-01-08,50
23950,2016.0,ram 1500,excellent,8.0,gas,37000.0,automatic,truck,white,1.0,2018-06-15,32
6100,2009.0,honda cr-v,excellent,,gas,,automatic,SUV,blue,1.0,2018-11-14,21
17500,2018.0,subaru impreza,like new,4.0,gas,15770.0,automatic,hatchback,grey,1.0,2018-08-03,39
3500,2009.0,nissan versa,excellent,4.0,gas,130000.0,automatic,hatchback,,,2018-11-24,20
5000,1990.0,chevrolet suburban,good,,gas,217560.0,automatic,SUV,black,1.0,2019-02-04,48
4500,2007.0,acura tl,like new,6.0,gas,151460.0,automatic,sedan,brown,,2018-07-13,74
19995,2013.0,gmc sierra 2500hd,good,8.0,other,119336.0,automatic,pickup,red,1.0,2018-07-30,29
2495,2003.0,ford taurus,good,6.0,gas,137000.0,automatic,sedan,grey,,2018-08-28,74
25200,2015.0,chevrolet silverado 1500 crew,good,8.0,gas,94954.0,automatic,pickup,silver,1.0,2019-01-31,18
3200,2007.0,hyundai sonata,good,6.0,gas,159538.0,automatic,sedan,black,,2018-09-05,30
17995,2015.0,ford explorer,excellent,6.0,gas,92763.0,automatic,SUV,,1.0,2019-04-11,46
27950,2014.0,chevrolet silverado 1500,excellent,8.0,gas,92316.0,automatic,truck,,1.0,2018-10-27,25
17700,2012.0,nissan frontier crew cab sv,good,6.0,gas,55856.0,other,pickup,white,,2018-10-18,82
5000,2005.0,ford f-150,good,8.0,gas,218576.0,automatic,offroad,blue,1.0,2019-02-20,50
15990,2016.0,chevrolet colorado,good,4.0,gas,91979.0,automatic,truck,white,1.0,2018-09-08,50
5995,2014.0,ford fusion se,excellent,4.0,gas,117350.0,automatic,sedan,silver,,2018-07-30,32
19994,2016.0,gmc acadia,like new,6.0,gas,59316.0,automatic,SUV,white,1.0,2018-09-21,6
5400,2011.0,honda accord,excellent,4.0,gas,,automatic,sedan,white,,2018-09-11,46
1,2018.0,jeep grand cherokee,excellent,6.0,gas,15149.0,automatic,SUV,silver,,2018-08-01,17
2500,1987.0,jeep cherokee,fair,6.0,gas,166000.0,manual,SUV,black,1.0,2019-01-23,22
3900,2006.0,chevrolet equinox,excellent,6.0,gas,141000.0,automatic,van,,,2018-09-09,16
5500,2001.0,toyota tacoma,good,4.0,gas,,manual,truck,grey,,2018-10-11,9
9900,2013.0,nissan altima,excellent,4.0,gas,97093.0,automatic,sedan,grey,,2018-05-26,39
8500,2007.0,chevrolet suburban,excellent,8.0,gas,,automatic,SUV,black,,2019-01-09,25
4900,2013.0,hyundai sonata,like new,6.0,gas,200.0,automatic,sedan,blue,,2018-06-15,41
18000,2015.0,ram 1500,excellent,8.0,gas,116062.0,automatic,truck,grey,1.0,2018-08-14,47
12900,2008.0,chevrolet silverado 2500hd,good,8.0,gas,113293.0,automatic,pickup,white,1.0,2018-10-09,9
9800,2012.0,chevrolet traverse,excellent,6.0,gas,,automatic,SUV,black,,2018-09-15,28
2995,2005.0,toyota camry le,excellent,,gas,278000.0,manual,sedan,grey,,2019-04-12,18
6995,2010.0,ford f-150,good,8.0,gas,120865.0,automatic,truck,white,,2018-10-19,8
1895,2000.0,chevrolet suburban,excellent,,gas,,automatic,SUV,grey,1.0,2018-10-28,63
4300,2009.0,nissan versa,good,4.0,gas,102752.0,manual,hatchback,blue,,2018-09-06,22
9950,2008.0,ford f-150,excellent,8.0,gas,186951.0,automatic,pickup,brown,1.0,2018-12-26,4
22900,2014.0,ford f150 supercrew cab xlt,good,6.0,gas,73711.0,automatic,pickup,white,1.0,2018-05-23,95
13450,2005.0,jeep wrangler,excellent,6.0,gas,,automatic,SUV,green,1.0,2018-07-01,42
13995,2006.0,toyota tacoma,excellent,4.0,gas,188101.0,manual,truck,,1.0,2018-09-11,29
8995,2002.0,chevrolet tahoe,like new,8.0,gas,77656.0,automatic,truck,white,,2019-04-04,48
3200,2003.0,toyota camry,good,4.0,gas,166120.0,automatic,sedan,black,,2018-11-24,18
8900,2012.0,jeep grand cherokee laredo,excellent,,gas,183394.0,automatic,SUV,red,1.0,2018-08-07,16
6950,,toyota camry,like new,4.0,gas,94000.0,automatic,sedan,silver,,2019-04-03,83
3200,2002.0,chevrolet silverado 1500,good,6.0,gas,78000.0,automatic,pickup,white,,2018-06-28,17
6995,2010.0,ford explorer,excellent,,gas,122555.0,automatic,SUV,silver,,2018-09-28,2
8995,2012.0,hyundai sonata,excellent,4.0,hybrid,91704.0,automatic,sedan,blue,,2018-07-01,57
8999,2005.0,ram 2500,good,8.0,gas,81491.0,automatic,truck,white,,2018-06-25,5
1200,2001.0,chevrolet silverado 1500,fair,8.0,gas,160000.0,automatic,pickup,,1.0,2019-02-15,3
5900,2010.0,ford fusion se,good,4.0,gas,100818.0,automatic,sedan,black,,2018-07-15,27
4900,2013.0,ford focus se,good,4.0,gas,108000.0,automatic,sedan,silver,,2019-01-16,16
